Date,Merchant,Amount,Category
2017-01-06,M166585974,3427.74,PAYMENT
2017-01-02,M264879465,11116.3,PAYMENT
2017-01-23,M731968202,8647.59,PAYMENT
2017-01-11,M479987559,4218.59,PAYMENT
2017-01-16,M1902361050,9341.45,PAYMENT
2017-01-08,M1780037453,11314.01,PAYMENT
2017-01-08,C2036424709,73443.84,CASH_OUT
2017-01-12,C309183527,52649.33,CASH_OUT
2017-01-15,M122928567,28867.08,PAYMENT
2017-01-11,C256176620,350862.7,CASH_OUT
2017-01-13,M889368019,4001.69,PAYMENT
2017-01-20,M677096722,1313.84,PAYMENT
2017-01-04,M1056990134,70.43,PAYMENT
2017-01-14,C640592977,96828.25,CASH_IN
2017-01-09,C1961646906,258101.8,CASH_IN
2017-01-02,C1436705538,114661.67,CASH_IN
2017-01-25,M2014963892,11375.07,PAYMENT
2017-01-15,M1341078498,15561.04,PAYMENT
2017-01-06,C976164557,88397.93,CASH_OUT
2017-01-01,C1450150251,203214.08,CASH_IN
2017-01-11,M142342905,869.3,PAYMENT
2017-01-17,C267932530,74943.7,CASH_OUT
2017-01-09,C2009082452,483817.09,TRANSFER
2017-01-17,C238668530,321880.19,CASH_OUT
2017-01-01,M341944859,16087.23,PAYMENT
2017-01-24,C836249110,377484.0,CASH_OUT
2017-01-06,M1542222765,1850.67,PAYMENT
2017-01-08,C1540321401,336369.59,CASH_OUT
2017-01-12,M1348089788,6055.38,PAYMENT
2017-01-09,C1657041838,321702.28,CASH_OUT
2017-01-13,C1956457360,221.76,CASH_IN
2017-01-08,C315161875,425051.28,TRANSFER
2017-01-01,M601174739,27683.67,PAYMENT
2017-01-14,C2041008409,104435.29,CASH_OUT
2017-01-06,M1016860656,13095.09,PAYMENT
2017-01-21,M1901773897,35855.04,PAYMENT
2017-01-09,C1814743278,236545.11,CASH_IN
2017-01-23,C276147479,149526.85,CASH_IN
2017-01-17,C1239031261,65376.66,CASH_IN
2017-01-14,M1726028995,23661.48,PAYMENT
2017-01-15,C1878593739,137825.36,CASH_OUT
2017-01-14,C1200754697,440777.12,TRANSFER
2017-01-19,C1143329943,246608.79,CASH_IN
2017-01-11,C952595667,264161.19,CASH_IN
2017-01-17,C1520594719,160459.73,CASH_OUT
2017-01-16,C1797919997,71022.97,CASH_OUT
2017-01-01,M304191532,8342.03,PAYMENT
2017-01-13,M1512096412,36155.19,PAYMENT
2017-01-01,M1853307520,7473.63,PAYMENT
2017-01-04,C988705496,32196.59,CASH_OUT
2017-01-09,C1714938931,273748.47,CASH_IN
2017-01-13,C1795131625,131718.61,CASH_OUT
2017-01-17,C1959559159,55698.81,CASH_OUT
2017-01-06,C74288440,348275.35,CASH_OUT
2017-01-07,M2032504797,12355.58,PAYMENT
2017-01-12,M1449288962,14868.76,PAYMENT
2017-01-01,M1327733366,7456.1,PAYMENT
2017-01-11,C946186798,1592411.94,TRANSFER
2017-01-14,C912976721,92790.34,CASH_IN
2017-01-14,M195635213,1873.41,PAYMENT
2017-01-11,C184254704,204681.48,CASH_OUT
2017-01-27,C1366589403,73107.62,CASH_OUT
2017-01-11,M847653440,2612.71,PAYMENT
2017-01-06,M76826899,4786.4,PAYMENT
2017-01-16,M33416945,7033.48,PAYMENT
2017-01-13,C838948978,312727.19,CASH_IN
2017-01-02,C1688594310,25301.16,CASH_OUT
2017-01-13,M1974943259,2880.96,PAYMENT
2017-01-16,C620902860,772296.58,TRANSFER
2017-01-02,C296562338,43550.17,CASH_IN
2017-01-13,M1468475221,27302.87,PAYMENT
2017-01-10,M1552518432,4850.59,PAYMENT
2017-01-13,M260804472,19240.1,PAYMENT
2017-01-29,M2110507332,5183.37,PAYMENT
2017-01-17,C1701136497,195574.71,CASH_IN
2017-01-04,C1607721978,176174.67,CASH_OUT
2017-01-17,M1525865742,9574.23,PAYMENT
2017-01-02,C541258645,323378.71,TRANSFER
2017-01-09,C1370209618,65349.58,CASH_IN
2017-01-14,C2055980315,323763.01,CASH_IN
2017-01-10,C762759570,139768.71,CASH_OUT
2017-01-08,M1794508515,6817.78,PAYMENT
2017-01-11,C1722883468,33831.81,CASH_OUT
2017-01-06,M284183932,3905.28,PAYMENT
2017-01-13,C730350455,126133.65,CASH_OUT
2017-01-09,C1752591265,29712.05,CASH_OUT
2017-01-05,M436090088,19.39,PAYMENT
2017-01-02,C1169315321,343027.45,CASH_OUT
2017-01-20,M309983713,11300.35,PAYMENT
2017-01-17,M513329048,4007.87,PAYMENT
2017-01-07,C2128645176,91410.95,CASH_IN
2017-01-13,M55629029,38293.5,PAYMENT
2017-01-10,M506254328,18857.05,PAYMENT
2017-01-06,C1126814500,748775.62,TRANSFER
2017-01-04,M980968102,6202.7,PAYMENT
2017-01-06,M1697723026,62387.08,PAYMENT
2017-01-17,C2120042081,217348.48,CASH_IN
2017-01-17,C599174068,107072.12,CASH_OUT
2017-01-07,M1840316250,706.61,PAYMENT
2017-01-11,C1886795573,63720.36,CASH_IN
2017-01-09,M1919208957,18482.64,PAYMENT
2017-01-12,C1132494342,41392.47,CASH_OUT
2017-01-17,C1196905443,110556.68,CASH_OUT
2017-01-10,M341475077,3101.25,PAYMENT
2017-01-06,C38045322,209835.61,CASH_OUT
2017-01-14,M921297051,37228.77,PAYMENT
2017-01-15,M197479812,8717.41,PAYMENT
2017-01-17,C1524242530,82639.37,CASH_OUT
2017-01-15,M302528498,2629.58,PAYMENT
2017-01-16,M1629240136,10968.61,PAYMENT
2017-01-06,C180037483,143777.84,CASH_OUT
2017-01-06,M1254241532,21527.33,PAYMENT
2017-01-17,C431416986,279516.39,CASH_OUT
2017-01-17,M614412510,661.74,PAYMENT
2017-01-02,M582886129,3393.98,PAYMENT
2017-01-14,C795840871,102320.01,CASH_IN
2017-01-17,C252721565,144550.02,CASH_IN
2017-01-10,C895280782,168916.53,CASH_IN
2017-01-09,C919306039,174808.46,CASH_OUT
2017-01-02,C536178983,63023.8,CASH_OUT
2017-01-13,C387620559,491753.69,TRANSFER
2017-01-11,M1251497592,8519.1,PAYMENT
2017-01-01,C537985281,99010.37,CASH_IN
2017-01-07,C1917025677,112854.22,CASH_IN
2017-01-10,C1142488685,1133029.24,TRANSFER
2017-01-13,M358490766,20498.36,PAYMENT
2017-01-13,M120528091,55134.86,PAYMENT
2017-01-17,M1875174082,10476.43,PAYMENT
2017-01-12,M1947352977,18530.85,PAYMENT
2017-01-15,M1586976811,23469.11,PAYMENT
2017-01-11,C1323211235,133374.65,CASH_OUT
2017-01-19,C1099787699,124198.82,CASH_OUT
2017-01-07,C1327330940,266394.71,CASH_IN
2017-01-16,C364393564,10546.87,CASH_OUT
2017-01-03,C2104507826,315814.26,CASH_OUT
2017-01-17,C1921034805,88992.45,CASH_OUT
2017-01-10,C97725839,87259.83,CASH_IN
2017-01-01,M1720731478,20216.67,PAYMENT
2017-01-01,M1583480606,1525.11,PAYMENT
2017-01-16,M989897532,5816.3,PAYMENT
2017-01-01,C1554565380,1373723.96,TRANSFER
2017-01-13,M1937389829,32690.06,PAYMENT
2017-01-10,M753756804,15855.27,PAYMENT
2017-01-14,M532832544,52284.56,PAYMENT
2017-01-11,C1981355984,398168.43,CASH_OUT
2017-01-17,C2097436909,201447.81,CASH_OUT
2017-01-06,M2011283784,7920.52,PAYMENT
2017-01-01,M817298798,78.23,PAYMENT
2017-01-01,C1424731356,274863.07,CASH_OUT
2017-01-02,M242468230,27389.93,PAYMENT
2017-01-09,C1063606307,191664.23,CASH_IN
2017-01-09,M534433075,5138.4,PAYMENT
2017-01-14,C276022566,3372.12,DEBIT
2017-01-08,M1720336056,4572.73,PAYMENT
2017-01-06,C934853509,211119.31,CASH_OUT
2017-01-16,C120530536,46872.27,CASH_IN
2017-01-16,M2135168858,18371.13,PAYMENT
2017-01-15,C1552999158,146191.85,CASH_OUT
2017-01-16,M83704613,35007.71,PAYMENT
2017-01-09,M441200211,7887.18,PAYMENT
2017-01-01,M1552301249,8434.58,PAYMENT
2017-01-11,C1875583711,406702.02,CASH_IN
2017-01-16,C59901056,214423.89,CASH_IN
2017-01-15,C1546411648,86010.85,CASH_IN
2017-01-12,C1629738129,1302374.57,TRANSFER
2017-01-12,M1791047024,18175.04,PAYMENT
2017-01-09,C545990664,292989.61,CASH_IN
2017-01-16,C608175647,5872.88,CASH_OUT
2017-01-09,C1752310930,18886.32,CASH_IN
2017-01-14,M928785513,26863.17,PAYMENT
2017-01-08,M1272263978,16975.92,PAYMENT
2017-01-12,C1601457862,220035.93,TRANSFER
2017-01-16,M1031351666,6068.07,PAYMENT
2017-01-10,M1715179818,7029.05,PAYMENT
2017-01-10,M1297696354,7614.11,PAYMENT
2017-01-10,M1813357056,14023.61,PAYMENT
2017-01-08,C202220325,18630.46,CASH_IN
2017-01-01,C332975274,449943.11,CASH_OUT
2017-01-07,C1742020302,9601.33,TRANSFER
2017-01-01,M1155934536,3810.54,PAYMENT
2017-01-12,C1874170461,350516.62,CASH_IN
2017-01-09,C1554717982,192393.7,CASH_OUT
2017-01-17,C1408403777,74261.85,CASH_IN
2017-01-02,C1578335459,119620.88,CASH_OUT
2017-01-07,C1266618319,115491.8,CASH_OUT
2017-01-06,M1089064134,32371.41,PAYMENT
2017-01-08,C1885720523,197413.25,CASH_OUT
2017-01-06,C958135309,234470.77,CASH_IN
2017-01-10,C1807595570,53998.77,CASH_IN
2017-01-09,M968646830,7206.95,PAYMENT
2017-01-02,C2087913014,228103.8,CASH_OUT
2017-01-29,C1837815693,51078.13,CASH_IN
2017-01-08,C1414238160,823679.56,TRANSFER
2017-01-17,M1084510265,13531.58,PAYMENT
2017-01-11,C894029815,95247.6,CASH_IN
2017-01-09,C161452758,77767.56,CASH_OUT
2017-01-16,C1786726575,41311.75,TRANSFER
2017-01-07,M1009443247,23485.22,PAYMENT
2017-01-15,C1448209839,367847.88,CASH_IN
2017-01-17,C1050209890,44211.48,CASH_IN
2017-01-06,C1844464656,250014.23,CASH_OUT
2017-01-24,C1038794885,206144.99,CASH_IN
2017-01-01,C897561978,194976.99,CASH_IN
2017-01-14,C1702511699,2127089.79,TRANSFER
2017-01-20,M1559048810,32322.51,PAYMENT
2017-01-07,C486032428,252618.74,CASH_IN
2017-01-06,C1745551276,26918.68,CASH_OUT
2017-01-18,M1009582522,2352.38,PAYMENT
2017-01-06,C105191836,124483.56,CASH_OUT
2017-01-11,C407027765,221.87,DEBIT
2017-01-06,M309846016,5577.02,PAYMENT
2017-01-17,C1554865197,172471.83,CASH_OUT
2017-01-16,M826211005,6332.04,PAYMENT
2017-01-01,C272906785,7319.06,CASH_OUT
2017-01-01,M666312528,4189.31,PAYMENT
2017-01-14,C1343600598,279815.28,CASH_OUT
2017-01-08,C367480953,466565.25,CASH_OUT
2017-01-08,C1372792336,259697.4,CASH_OUT
2017-01-10,C1510815107,277639.31,CASH_IN
2017-01-13,M826814298,24924.34,PAYMENT
2017-01-12,C60796535,138894.02,CASH_OUT
2017-01-15,M1757715893,21251.17,PAYMENT
2017-01-08,M1399567910,1102.46,PAYMENT
2017-01-01,M445415503,3670.74,PAYMENT
2017-01-13,M2066285130,12961.03,PAYMENT
2017-01-09,C1715795933,173938.77,CASH_OUT
2017-01-16,M675935392,11620.72,PAYMENT
2017-01-11,M1132129821,43.1,PAYMENT
2017-01-01,C1163480574,341554.31,CASH_OUT
2017-01-08,C251198050,150257.98,CASH_OUT
2017-01-07,C700110554,120848.77,CASH_OUT
2017-01-15,C328285138,394498.32,TRANSFER
2017-01-02,C955495895,54193.48,CASH_IN
2017-01-13,C1636966593,278105.46,CASH_IN
2017-01-13,C243962745,14962.89,CASH_OUT
2017-01-16,M2145627891,2868.57,PAYMENT
2017-01-01,C1263845074,92267.15,CASH_OUT
2017-01-16,C490502479,46890.69,CASH_OUT
2017-01-09,C1092216719,417994.09,CASH_OUT
2017-01-12,C888149804,203887.86,CASH_OUT
2017-01-28,M482191659,4823.38,PAYMENT
2017-01-15,M2109208464,7306.39,PAYMENT
2017-01-14,M1264123258,17786.61,PAYMENT
2017-01-16,C2051838713,80843.66,CASH_OUT
2017-01-02,C960042363,324611.82,CASH_OUT
2017-01-06,C2036145847,140740.33,CASH_IN
2017-01-13,C1318760879,68296.54,CASH_IN
2017-01-10,M602768530,11624.01,PAYMENT
2017-01-01,C317930384,195968.8,CASH_IN
2017-01-06,C1200294148,74573.02,CASH_OUT
2017-01-07,C962675437,287937.57,CASH_OUT
2017-01-08,C409003233,74084.09,CASH_OUT
2017-01-02,C236686256,196631.72,CASH_IN
2017-01-17,C638759306,183131.11,CASH_OUT
2017-01-15,M413616641,17371.16,PAYMENT
2017-01-17,C447333524,86070.22,CASH_OUT
2017-01-08,C1828852445,185129.27,CASH_IN
2017-01-05,C1724402684,293578.28,TRANSFER
2017-01-06,C801207885,789313.44,TRANSFER
2017-01-29,C87134580,132193.08,CASH_OUT
2017-01-12,C2145418274,253888.16,CASH_IN
2017-01-16,C1461690304,70339.71,CASH_IN
2017-01-29,M1939409738,31868.62,PAYMENT
2017-01-04,C1178234851,119998.32,CASH_OUT
2017-01-09,C1721459506,42608.74,CASH_IN
2017-01-17,C591155970,367155.76,CASH_OUT
2017-01-13,M1851160182,6370.89,PAYMENT
2017-01-01,C665603498,171119.36,TRANSFER
2017-01-08,C1970969957,10638.45,CASH_OUT
2017-01-01,M1305736553,3048.41,PAYMENT
2017-01-07,C578219606,134199.38,CASH_OUT
2017-01-09,M1741355595,277.6,PAYMENT
2017-01-16,M187602231,30680.87,PAYMENT
2017-01-14,C2967677,411455.27,CASH_OUT
2017-01-13,C95566755,216769.86,CASH_IN
2017-01-06,M529201843,38622.17,PAYMENT
2017-01-02,C1396319605,19320.59,CASH_OUT
2017-01-02,M1259581007,4758.41,PAYMENT
2017-01-06,M2053750368,13024.97,PAYMENT
2017-01-12,C168537290,65751.51,CASH_IN
2017-01-08,C1629720592,22206.02,CASH_OUT
2017-01-17,C1747916253,425235.84,TRANSFER
2017-01-06,C948832044,41800.81,CASH_OUT
2017-01-14,M1618793645,13755.79,PAYMENT
2017-01-17,C2064003803,420136.96,CASH_OUT
2017-01-16,C598476384,214329.32,CASH_OUT
2017-01-15,M189174727,5322.56,PAYMENT
2017-01-17,C1456485148,43996.02,CASH_OUT
2017-01-10,C1252648350,82460.42,CASH_IN
2017-01-17,C403023318,182518.35,CASH_OUT
2017-01-17,C1760886989,61830.83,TRANSFER
2017-01-02,M1279448422,12636.85,PAYMENT
2017-01-06,C281891530,419642.27,CASH_OUT
2017-01-10,C2002068763,340967.93,CASH_OUT
2017-01-08,C200227681,79563.57,CASH_OUT
2017-01-16,M958615584,30229.55,PAYMENT
2017-01-01,C719119378,306576.83,CASH_OUT
2017-01-10,C228825613,629691.55,TRANSFER
2017-01-14,M1523988830,6178.0,PAYMENT
2017-01-22,M466167889,1675.51,PAYMENT
2017-01-06,M560305910,7098.67,PAYMENT
2017-01-01,C1560450567,474541.47,CASH_OUT
2017-01-06,M1944060431,20724.91,PAYMENT
2017-01-02,M1148569236,31977.82,PAYMENT
2017-01-13,C2058049748,284446.43,CASH_OUT
2017-01-13,M1841159272,47776.32,PAYMENT
2017-01-16,M781236350,14432.22,PAYMENT
2017-01-08,C1521529243,105728.08,CASH_OUT
2017-01-15,C863327515,33348.39,CASH_IN
2017-01-11,C387508991,147413.0,CASH_OUT
2017-01-06,C1704323890,1613280.01,TRANSFER
2017-01-11,C1681878279,3640.53,CASH_IN
2017-01-09,M205390665,5265.89,PAYMENT
2017-01-01,C1573847723,61970.97,CASH_OUT
2017-01-09,M328563147,2086.56,PAYMENT
2017-01-08,M32228944,6770.8,PAYMENT
2017-01-08,M586554452,976.43,PAYMENT
2017-01-08,C1637274915,200036.26,CASH_OUT
2017-01-09,C485598602,52541.94,CASH_IN
2017-01-11,M856199666,667.13,PAYMENT
2017-01-12,C1843448114,53573.6,CASH_IN
2017-01-06,M1687508638,8374.47,PAYMENT
2017-01-01,M222369068,1762.16,PAYMENT
2017-01-07,C18996450,46488.79,CASH_OUT
2017-01-09,C1748603513,1557359.95,TRANSFER
2017-01-02,M563631270,3893.04,PAYMENT
2017-01-16,C1827805764,96433.44,CASH_OUT
2017-01-25,C1643666059,84972.61,CASH_OUT
2017-01-16,C2117025870,38861.43,CASH_OUT
2017-01-13,C1639940638,206162.3,CASH_OUT
2017-01-13,C1509287078,244282.99,CASH_OUT
2017-01-09,C672281868,110015.43,CASH_OUT
2017-01-29,C1777706309,353933.07,CASH_OUT
2017-01-07,C2076405907,483784.18,TRANSFER
2017-01-10,M1438191043,31347.52,PAYMENT
2017-01-16,C828985995,119692.05,CASH_OUT
2017-01-01,C513339905,188080.79,CASH_IN
2017-01-01,M301149088,12161.98,PAYMENT
2017-01-11,C1664823354,243386.27,CASH_OUT
2017-01-10,M2142280191,68.02,PAYMENT
2017-01-06,C1107490681,566732.52,CASH_OUT
2017-01-01,C769528997,118501.06,CASH_IN
2017-01-10,M1635083820,4406.35,PAYMENT
2017-01-02,C1350369613,223309.23,CASH_IN
2017-01-07,C1067814107,83763.19,CASH_IN
2017-01-06,C1036941503,1024722.53,TRANSFER
2017-01-08,C10265850,170717.58,TRANSFER
2017-01-09,M1579614317,21178.37,PAYMENT
2017-01-14,C1179955657,396150.18,CASH_OUT
2017-01-13,C1335009677,164416.45,CASH_OUT
2017-01-12,C2067287568,38477.33,CASH_OUT
2017-01-08,M1159548685,11333.56,PAYMENT
2017-01-15,M1911455980,33037.75,PAYMENT
2017-01-11,M157235785,9014.32,PAYMENT
2017-01-08,C701391093,267354.21,CASH_OUT
2017-01-15,M394013010,10191.18,PAYMENT
2017-01-10,C1862265469,245625.04,CASH_IN
2017-01-15,C155747336,223877.55,CASH_IN
2017-01-08,M810927595,36514.57,PAYMENT
2017-01-16,C210224250,126813.12,CASH_OUT
2017-01-09,C1920522237,279842.85,CASH_OUT
2017-01-13,M1190451085,5925.26,PAYMENT
2017-01-17,C1999323505,107475.73,CASH_IN
2017-01-07,C1973054830,227340.36,CASH_OUT
2017-01-10,M212425320,1802.63,PAYMENT
2017-01-14,M1857513878,39744.15,PAYMENT
2017-01-07,C244684090,625810.96,CASH_IN
2017-01-02,C724595147,150070.31,CASH_IN
2017-01-16,C1949013650,769253.41,TRANSFER
2017-01-02,C166838725,68069.92,CASH_OUT
2017-01-09,C550754064,130378.78,CASH_OUT
2017-01-14,M1195165525,5646.89,PAYMENT
2017-01-17,C1326165595,39141.13,CASH_IN
2017-01-06,M1197274331,10148.29,PAYMENT
2017-01-17,C737969496,81067.66,CASH_OUT
2017-01-12,M1817924296,5453.98,PAYMENT
2017-01-13,C374769756,119641.69,CASH_OUT
2017-01-09,C1238956402,197516.72,CASH_IN
2017-01-11,C1246929314,81777.48,CASH_IN
2017-01-08,C289358776,267903.94,CASH_OUT
2017-01-10,C2020659135,52631.18,CASH_IN
2017-01-28,M2032368838,2829.7,PAYMENT
2017-01-17,M1525769965,402.81,PAYMENT
2017-01-01,C1321468037,121875.89,CASH_IN
2017-01-12,C1971426387,71493.87,CASH_OUT
2017-01-10,M1650963180,3195.25,PAYMENT
2017-01-12,M568900009,5885.73,PAYMENT
2017-01-02,M87538348,14343.71,PAYMENT
2017-01-07,C1991825762,400309.54,CASH_OUT
2017-01-02,M966707259,31150.83,PAYMENT
2017-01-03,C1318550066,1170282.92,CASH_OUT
2017-01-23,M378847876,2060.83,PAYMENT
2017-01-13,M2105926898,4439.09,PAYMENT
2017-01-08,C1895508311,21548.02,CASH_OUT
2017-01-13,M1730886723,15309.01,PAYMENT
2017-01-06,M1277938699,14472.83,PAYMENT
2017-01-09,M305158987,4347.47,PAYMENT
2017-01-02,M1818636247,44416.86,PAYMENT
2017-01-02,M2002498413,5832.53,PAYMENT
2017-01-13,C568904482,187451.66,CASH_OUT
2017-01-15,M1987120586,7908.65,PAYMENT
2017-01-08,C1928461022,148146.2,CASH_OUT
2017-01-09,C646513637,394789.49,CASH_IN
2017-01-13,C152956833,288181.21,CASH_IN
2017-01-11,C1971071921,23670.58,CASH_IN
2017-01-13,M1018003181,16640.6,PAYMENT
2017-01-16,C1501236527,140829.29,CASH_OUT
2017-01-07,C1531350213,76664.1,CASH_OUT
2017-01-14,M452881409,20819.51,PAYMENT
2017-01-22,C1003280340,139034.14,CASH_OUT
2017-01-08,M1451592360,4076.31,PAYMENT
2017-01-16,C976936495,2303205.88,TRANSFER
2017-01-15,M1660251994,2887.01,PAYMENT
2017-01-08,C1298799712,14283.89,CASH_IN
2017-01-18,C577718811,950261.33,TRANSFER
2017-01-13,C990967636,73121.53,CASH_OUT
2017-01-13,M22596562,6627.0,PAYMENT
2017-01-06,C1473694873,104762.37,CASH_OUT
2017-01-15,C1668936313,1218347.94,TRANSFER
2017-01-02,M713304613,19037.78,PAYMENT
2017-01-02,C1847272950,82580.78,CASH_OUT
2017-01-09,C1856256614,151018.47,TRANSFER
2017-01-13,M294962410,4323.27,PAYMENT
2017-01-01,C61049773,43624.96,CASH_OUT
2017-01-06,C1582485680,160187.17,CASH_OUT
2017-01-17,M1447720230,7729.08,PAYMENT
2017-01-29,C790810719,424542.19,CASH_OUT
2017-01-02,C589380941,223170.34,CASH_IN
2017-01-02,M1710979359,27838.06,PAYMENT
2017-01-02,M1200681466,8683.11,PAYMENT
2017-01-07,C1650510410,454320.18,CASH_OUT
2017-01-02,M447852790,9441.81,PAYMENT
2017-01-10,M779990944,28583.67,PAYMENT
2017-01-08,C1708124424,62683.33,CASH_IN
2017-01-15,C696837041,94341.32,TRANSFER
2017-01-24,C2064715630,284019.22,CASH_OUT
2017-01-14,C1112861184,198673.78,CASH_IN
2017-01-09,C10007424,70252.14,CASH_OUT
2017-01-13,C2074706150,17465.12,CASH_IN
2017-01-12,C1828787733,8024.27,CASH_OUT
2017-01-21,C1333363396,190162.27,CASH_OUT
2017-01-09,C1220988859,169690.36,CASH_IN
2017-01-15,M1547195562,8171.43,PAYMENT
2017-01-02,C690485530,83681.07,CASH_IN
2017-01-25,C805824477,226514.88,CASH_IN
2017-01-02,C2040038374,132578.56,CASH_OUT
2017-01-13,M246833580,10474.26,PAYMENT
2017-01-01,C877294687,26206.1,TRANSFER
2017-01-08,C1111780039,54966.15,CASH_IN
2017-01-16,C861935815,211457.88,CASH_OUT
2017-01-12,C144058858,31370.08,CASH_IN
2017-01-16,M1691469231,645.0,PAYMENT
2017-01-12,M139988797,4161.47,PAYMENT
2017-01-15,C1763129690,162064.08,CASH_IN
2017-01-09,M1047555697,11559.25,PAYMENT
2017-01-11,M1068453109,9584.72,PAYMENT
2017-01-09,C66973054,39081.16,CASH_IN
2017-01-16,C42736599,95234.23,TRANSFER
2017-01-13,C323196795,225807.71,CASH_IN
2017-01-16,C1179733152,299921.24,CASH_IN
2017-01-09,C1348176857,78747.55,TRANSFER
2017-01-01,C1197127675,90198.59,CASH_IN
2017-01-01,C469891300,9270.92,DEBIT
2017-01-01,C972321060,233154.55,CASH_OUT
2017-01-15,M823916128,37842.43,PAYMENT
2017-01-15,C1196584370,131998.3,CASH_IN
2017-01-13,M1822989769,6908.5,PAYMENT
2017-01-06,C433661030,180791.58,CASH_OUT
2017-01-13,C619228635,53356.78,CASH_IN
2017-01-01,C1370269326,272601.82,CASH_IN
2017-01-14,M1383664903,78590.5,PAYMENT
2017-01-14,C33677500,271769.1,TRANSFER
2017-01-06,C903307633,225393.71,CASH_IN
2017-01-16,M1864616539,7085.34,PAYMENT
2017-01-06,C2134149481,105975.04,TRANSFER
2017-01-12,C2074225363,44736.63,CASH_OUT
2017-01-15,M414888104,13672.19,PAYMENT
2017-01-10,C1330829130,205839.87,CASH_OUT
2017-01-15,C1505085510,203607.91,CASH_IN
2017-01-08,C1665256111,283045.58,CASH_OUT
2017-01-01,C114940877,416110.86,CASH_OUT
2017-01-12,M1900386117,14064.63,PAYMENT
2017-01-09,C1881297341,288577.3,CASH_OUT
2017-01-11,C2121009643,168338.97,CASH_OUT
2017-01-25,C826006001,170375.67,CASH_OUT
2017-01-15,C349681759,7007.42,CASH_OUT
2017-01-13,M73675,17213.08,PAYMENT
2017-01-17,C1910362745,60724.09,CASH_IN
2017-01-14,C1625505906,80545.35,CASH_IN
2017-01-10,C346385078,250192.32,CASH_OUT
2017-01-09,C348557467,18741.84,CASH_IN
2017-01-08,C1482506177,56546.05,CASH_OUT
2017-01-14,M2135842283,7386.05,PAYMENT
2017-01-11,C1299051847,1035.92,CASH_OUT
2017-01-12,C39859074,24785.88,CASH_IN
2017-01-02,C330320317,183459.77,CASH_IN
2017-01-09,C1220448880,348481.79,CASH_IN
2017-01-02,C1596062467,1522805.32,TRANSFER
2017-01-20,M79170715,11314.87,PAYMENT
2017-01-01,C815280712,104462.27,CASH_OUT
2017-01-12,M1856752303,13357.7,PAYMENT
2017-01-27,C590348657,397880.22,CASH_OUT
2017-01-01,C521569199,730349.33,TRANSFER
2017-01-17,C1652096927,364013.5,CASH_IN
2017-01-08,M1535908109,4365.51,PAYMENT
2017-01-07,M1147388642,13891.3,PAYMENT
2017-01-10,C1587374301,571177.99,TRANSFER
2017-01-12,M526768054,9964.33,PAYMENT
2017-01-17,M1186438192,29968.8,PAYMENT
2017-01-01,C1655798354,367322.58,CASH_OUT
2017-01-17,C1381615150,215287.18,CASH_IN
2017-01-07,C205304110,121250.02,CASH_OUT
2017-01-09,M1468134654,11216.12,PAYMENT
2017-01-12,C1303267749,5534.83,CASH_OUT
2017-01-13,C1447479799,107575.42,CASH_OUT
2017-01-11,M1680724543,8283.39,PAYMENT
2017-01-10,C2128795868,173688.84,CASH_OUT
2017-01-12,C1726278550,440896.77,CASH_OUT
2017-01-01,C1230082414,167686.82,CASH_OUT
2017-01-14,M1354611266,12731.88,PAYMENT
2017-01-16,C190599616,187292.42,CASH_IN
2017-01-01,C286738540,27697.4,CASH_OUT
2017-01-13,C1794333953,147041.11,CASH_OUT
2017-01-16,C369857395,82071.73,CASH_IN
2017-01-17,C561767876,1776.65,DEBIT
2017-01-17,C669972535,176389.59,CASH_IN
2017-01-12,C1123686650,156619.25,CASH_OUT
2017-01-12,C365874754,39378.22,CASH_OUT
2017-01-07,M1889589944,14789.34,PAYMENT
2017-01-17,C900921479,5279372.81,TRANSFER
2017-01-11,M1627835994,34692.92,PAYMENT
2017-01-07,M784463029,2539.77,PAYMENT
2017-01-14,M1220777063,2609.81,PAYMENT
2017-01-11,M634978107,8689.02,PAYMENT
2017-01-06,C1824987850,38319.89,CASH_IN
2017-01-14,C1248764242,248481.64,CASH_OUT
2017-01-28,C1904204106,268142.08,CASH_OUT
2017-01-06,C184192830,123929.99,CASH_OUT
2017-01-07,C617022852,73317.59,CASH_IN
2017-01-09,C106965727,183332.66,CASH_OUT
2017-01-10,C546225819,179447.96,CASH_IN
2017-01-11,C1018417123,142322.39,CASH_OUT
2017-01-25,C1918136421,279220.28,CASH_OUT
2017-01-06,C2094816157,37785.0,CASH_IN
2017-01-02,C1744361583,265837.6,CASH_OUT
2017-01-08,M597503160,8966.4,PAYMENT
2017-01-12,M1957904719,328.53,PAYMENT
2017-01-11,C1401132909,26515.11,CASH_OUT
2017-01-08,M1102771392,2256.84,PAYMENT
2017-01-25,M486238557,3054.46,PAYMENT
2017-01-14,C1981650697,4903.56,DEBIT
2017-01-10,M945746406,14934.6,PAYMENT
2017-01-12,C321870390,158444.67,CASH_OUT
2017-01-01,C1628494807,239802.52,CASH_IN
2017-01-24,M1802172538,25551.89,PAYMENT
2017-01-11,M1217488601,8653.66,PAYMENT
2017-01-08,C1352490710,1988.64,CASH_OUT
2017-01-07,M1310051553,3939.33,PAYMENT
2017-01-01,C75629578,46483.06,CASH_IN
2017-01-02,C199514725,252502.03,TRANSFER
2017-01-08,M886110485,5911.95,PAYMENT
2017-01-11,M311495309,4960.35,PAYMENT
